Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1594579377.109747,23.000000,0.000000,4311.282227,4363.077148,4141.538574,4042.051270,4192.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.117449,24.000000,0.000000,4302.051270,4363.077148,4133.333496,4053.846191,4194.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,12.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,2.138385
1594579377.125151,25.000000,0.000000,4305.641113,4326.153809,4123.077148,4096.922852,4186.666504,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.132853,26.000000,0.000000,4295.384766,4305.641113,4102.563965,4083.589844,4173.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,13.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.000015,0.000000,-0.062501,-76.563667,-38.281834,1.924546
1594579377.140755,27.000000,0.000000,4266.153809,4289.230957,4082.564209,4038.974365,4161.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.148456,28.000000,0.000000,4288.717773,4301.538574,4110.769043,4052.820557,4182.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,14.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.560275
1594579377.156358,29.000000,0.000000,4310.769043,4334.358887,4127.179688,4072.820557,4192.307617,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.164060,30.000000,0.000000,4286.666504,4328.205078,4095.384521,4047.692383,4164.615234,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,15.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.004248
1594579377.171962,31.000000,0.000000,4282.563965,4309.743652,4081.538574,4036.923096,4155.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.179664,32.000000,0.000000,4290.769043,4313.846191,4087.179443,4050.769287,4160.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,16.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,8.332006
1594579377.187565,33.000000,0.000000,4282.563965,4322.051270,4087.179443,4046.666748,4163.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.195467,34.000000,0.000000,4281.538574,4305.641113,4093.846191,4031.794922,4175.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,17.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,7.498806
1594579377.203369,35.000000,0.000000,4281.538574,4293.333496,4094.871826,4034.871826,4180.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.211271,36.000000,0.000000,4281.538574,4338.461426,4093.846191,4038.974365,4180.512695,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,18.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.031250,-0.062501,-76.563667,-38.281834,6.748925
1594579377.219173,37.000000,0.000000,4289.743652,4363.077148,4107.692383,4047.692383,4201.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.227074,38.000000,0.000000,4289.743652,4334.358887,4113.333496,4070.769287,4218.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,19.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.074033
1594579377.234976,39.000000,0.000000,4278.461426,4324.102539,4096.410156,4058.974365,4218.974121,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.242677,40.000000,0.000000,4276.922852,4340.512695,4094.871826,4013.846191,4223.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,20.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.466630
1594579377.250379,41.000000,0.000000,4292.307617,4352.820313,4123.589844,4042.564209,4236.922852,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.258081,42.000000,0.000000,4290.769043,4356.922852,4128.205078,4094.358887,4233.846191,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,21.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.919966
1594579377.265783,43.000000,0.000000,4272.820313,4348.717773,4101.538574,4062.564209,4216.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.273485,44.000000,0.000000,4265.641113,4332.307617,4085.641113,4033.333252,4203.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,22.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.427970
1594579377.281186,45.000000,0.000000,4261.538574,4324.102539,4091.794922,4037.435791,4199.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.288888,46.000000,0.000000,4274.871582,4352.820313,4114.871582,4051.281982,4225.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,23.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.985173
1594579377.296590,47.000000,0.000000,4303.589844,4381.538574,4129.743652,4078.461426,4258.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.304292,48.000000,0.000000,4317.436035,4393.846191,4130.769043,4103.589844,4257.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,24.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.586656
1594579377.312193,49.000000,0.000000,4281.025879,4387.692383,4097.436035,4074.358887,4214.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.319895,50.000000,0.000000,4237.436035,4358.974121,4056.410156,4001.025635,4183.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,25.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.227990
1594579377.327597,51.000000,0.000000,4264.615234,4369.230957,4087.692383,3993.333252,4221.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.335299,52.000000,0.000000,4288.205078,4379.487305,4120.512695,4045.128174,4242.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,2.905191
1594579377.343000,53.000000,0.000000,4273.333496,4363.077148,4110.256348,4093.846191,4219.487305,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.350702,54.000000,0.000000,4285.128418,4373.333496,4120.512695,4092.307617,4232.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.442855
1594579377.358604,55.000000,0.000000,4289.230957,4375.384766,4122.051270,4052.307617,4241.025879,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.366306,56.000000,0.000000,4274.871582,4377.436035,4106.666504,4058.974365,4220.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,28.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.798570
1594579377.374208,57.000000,0.000000,4282.563965,4402.051270,4106.666504,4065.641113,4215.897461,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.381909,58.000000,0.000000,4284.102539,4395.897461,4107.692383,4037.435791,4223.077148,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,29.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.218713
1594579377.389811,59.000000,0.000000,4265.641113,4367.179688,4111.282227,4055.897461,4228.205078,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.397513,60.000000,0.000000,4266.666504,4367.179688,4123.077148,4093.333252,4230.769043,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,30.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,4.696842
1594579377.405415,61.000000,0.000000,4303.077148,4383.589844,4135.384766,4093.333252,4246.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.413317,62.000000,0.000000,4321.538574,4385.641113,4140.512695,4087.692383,4254.358887,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,31.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.227157
1594579377.421218,63.000000,0.000000,4305.641113,4381.538574,4146.666504,4089.230713,4245.641113,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.429120,64.000000,0.000000,4313.333496,4400.000000,4173.846191,4096.922852,4271.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,32.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.062516,0.000000,-0.062501,-76.563667,-38.281834,7.632625
1594579377.437022,65.000000,0.000000,4322.563965,4416.410156,4180.512695,4109.743652,4285.641113,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.444724,66.000000,0.000000,4295.384766,4393.846191,4144.102539,4107.179688,4249.743652,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,33.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.869362
1594579377.452625,67.000000,0.000000,4273.846191,4363.077148,4127.179688,4087.692383,4229.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.460527,68.000000,0.000000,4276.922852,4363.077148,4140.000000,4080.000000,4238.974121,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,34.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.182426
1594579377.468429,69.000000,0.000000,4284.102539,4363.077148,4133.846191,4092.307617,4245.128418,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.476331,70.000000,0.000000,4273.846191,4346.666504,4105.641113,4084.102539,4234.358887,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,35.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.564184
1594579377.484232,71.000000,0.000000,4265.128418,4352.820313,4100.512695,4055.897461,4222.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.491934,72.000000,0.000000,4281.538574,4379.487305,4127.179688,4057.948730,4233.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,36.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.007765
1594579377.499836,73.000000,0.000000,4278.461426,4365.128418,4133.333496,4071.281982,4232.307617,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.507538,74.000000,0.000000,4255.384766,4338.461426,4113.846191,4072.307617,4212.820313,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,37.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,4.506989
1594579377.515439,75.000000,0.000000,4256.922852,4340.512695,4106.153809,4076.410156,4211.282227,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.523141,76.000000,0.000000,4271.282227,4350.769043,4111.282227,4078.974365,4211.282227,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,38.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.056290
1594579377.531043,77.000000,0.000000,4264.102539,4348.717773,4106.153809,4053.333252,4189.230957,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.538745,78.000000,0.000000,4237.948730,4332.307617,4085.641113,4009.743652,4166.153809,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,39.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,3.650661
1594579377.546646,79.000000,0.000000,4237.948730,4330.256348,4089.230713,4018.974365,4176.922852,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.554348,80.000000,0.000000,4256.410156,4332.307617,4106.153809,4068.718018,4199.487305,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,40.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,3.285595
1594579377.562250,81.000000,0.000000,4269.230957,4324.102539,4114.871582,4080.000000,4213.333496,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.569952,82.000000,0.000000,4295.897461,4326.153809,4140.000000,4076.923096,4237.436035,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,41.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,2.957035
1594579377.577853,83.000000,0.000000,4302.051270,4334.358887,4153.333496,4086.153809,4244.102539,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.585555,84.000000,0.000000,4293.846191,4361.025879,4148.205078,4077.948730,4242.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,42.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,2.661332
1594579377.593457,85.000000,0.000000,4308.205078,4381.538574,4148.205078,4072.820557,4255.384766,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.601158,86.000000,0.000000,4308.717773,4354.871582,4139.487305,4081.025635,4254.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,43.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,2.395199
1594579377.609060,87.000000,0.000000,4282.563965,4330.256348,4120.000000,4073.846191,4234.358887,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.616762,88.000000,0.000000,4256.922852,4322.051270,4097.948730,4066.153809,4217.436035,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,44.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,2.155679
1594579377.624664,89.000000,0.000000,4267.179688,4315.897461,4105.641113,4082.564209,4227.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.632565,90.000000,0.000000,4303.077148,4324.102539,4136.410156,4097.436035,4249.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,45.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,1.940111
1594579377.640467,91.000000,0.000000,4304.102539,4326.153809,4130.256348,4069.230713,4245.641113,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.648169,92.000000,0.000000,4290.769043,4322.051270,4115.384766,4054.358887,4235.384766,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,46.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,1.746100
1594579377.655870,93.000000,0.000000,4300.000000,4326.153809,4130.256348,4084.102539,4246.666504,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.663572,94.000000,0.000000,4308.717773,4317.948730,4140.512695,4125.128418,4260.512695,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,47.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,5.399673
1594579377.671274,95.000000,0.000000,4294.871582,4285.128418,4120.512695,4125.128418,4253.333496,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.678976,96.000000,0.000000,4265.128418,4252.307617,4090.256348,4055.384521,4221.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,48.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.859706
1594579377.686877,97.000000,0.000000,4268.205078,4258.461426,4100.000000,4031.281982,4222.563965,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.694579,98.000000,0.000000,4289.230957,4272.820313,4120.000000,4078.461426,4248.717773,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,49.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.373735
1594579377.702481,99.000000,0.000000,4273.333496,4252.307617,4092.307617,4067.179443,4229.743652,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.710183,100.000000,0.000000,4256.922852,4235.897461,4072.307617,4017.948730,4209.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,50.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,7.764545
1594579377.718084,101.000000,0.000000,4272.307617,4237.948730,4089.743652,4027.179443,4221.538574,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.725986,102.000000,0.000000,4298.974121,4256.410156,4112.820313,4089.230713,4241.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,51.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,6.988091
1594579377.733888,103.000000,0.000000,4310.769043,4276.922852,4123.077148,4111.794922,4251.282227,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.741590,104.000000,0.000000,4297.436035,4264.615234,4114.871582,4062.051270,4234.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,52.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,6.289281
1594579377.749492,105.000000,0.000000,4299.487305,4262.563965,4118.974121,4055.897461,4227.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.757393,106.000000,0.000000,4318.461426,4281.025879,4137.436035,4107.179688,4247.179688,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,53.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,9.488537
1594579377.765295,107.000000,0.000000,4316.410156,4276.922852,4142.051270,4100.512695,4255.897461,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.772997,108.000000,0.000000,4306.153809,4254.358887,4136.922852,4056.923096,4237.948730,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,54.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,8.539683
1594579377.780898,109.000000,0.000000,4298.974121,4246.153809,4129.230957,4048.718018,4221.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.788600,110.000000,0.000000,4298.461426,4254.358887,4130.769043,4065.128174,4228.717773,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,55.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.093751,-76.563667,-38.281834,7.685715
1594579377.796501,111.000000,0.000000,4302.051270,4252.307617,4130.769043,4075.897461,4230.769043,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.804203,112.000000,0.000000,4295.897461,4240.000000,4116.410156,4061.538574,4214.871582,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,56.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.917143
1594579377.812105,113.000000,0.000000,4287.692383,4246.153809,4102.563965,4049.743652,4210.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.819807,114.000000,0.000000,4288.205078,4264.615234,4101.025879,4054.871826,4217.436035,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,57.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,6.225429
1594579377.827709,115.000000,0.000000,4304.615234,4287.179688,4123.077148,4057.435791,4234.358887,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.835610,116.000000,0.000000,4314.871582,4287.179688,4137.436035,4067.692383,4248.205078,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,58.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.602886
1594579377.843312,117.000000,0.000000,4305.128418,4268.717773,4126.666504,4090.769287,4242.051270,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.851014,118.000000,0.000000,4305.641113,4268.717773,4133.333496,4101.538574,4243.589844,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,59.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,5.042597
1594579377.858715,119.000000,0.000000,4309.743652,4264.615234,4148.205078,4096.922852,4255.897461,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.866417,120.000000,0.000000,4319.487305,4248.205078,4152.307617,4104.102539,4269.743652,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,60.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.538338
1594579377.874119,121.000000,0.000000,4325.641113,4254.358887,4150.769043,4085.641113,4275.384766,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.881821,122.000000,0.000000,4306.666504,4260.512695,4140.000000,4054.358887,4261.025879,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,61.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,4.084504
1594579377.889722,123.000000,0.000000,4313.333496,4256.410156,4148.717773,4090.256348,4272.820313,1023.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,
1594579377.897424,124.000000,0.000000,4327.692383,4248.205078,4157.436035,4129.230957,4290.256348,450.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,62.000000,0.000000,0.498043,0.500000,0.468750,-0.531250,1.031266,0.000000,-0.062501,-76.563667,-38.281834,7.504237
